time,value
2024-09-02T15:17:52.9590208Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:53.958125469Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:54.966840971Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:55.953931368Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:56.970218371Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:57.96708353Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:58.999176436Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:17:59.990026105Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:01.052280625Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:02.022572647Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:03.029639719Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:04.049591848Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:05.212773028Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:06.050742693Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:07.053607143Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:08.062533233Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:09.052914245Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:10.043773286Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:11.092297788Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:12.081613579Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:13.064578723Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:14.100466254Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:15.064589113Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:16.103954653Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:17.077339602Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:18.094715656Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:19.113661749Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:20.124643075Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:21.134473771Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:22.139732455Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:23.133461291Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:24.144494124Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:25.150505537Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:26.142539072Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:27.164441769Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:28.191412454Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:29.1914536Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:30.163599485Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:31.185448831Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:32.22043909Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:33.251367916Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:34.295579489Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:35.35865448Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:36.28332169Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:37.300203895Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:38.304620051Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:39.344493118Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:40.523800511Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:41.307755365Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:42.340598652Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:43.404305683Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:44.379430736Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:45.415487821Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:46.406348096Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:47.402878449Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:48.427419382Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:49.420639869Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:50.414489912Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:51.439810549Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:52.443556863Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:53.458423655Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:54.405033588Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:55.495336253Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:56.488684683Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:57.4718232Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:58.508409991Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:18:59.48572499Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:00.48678274Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:01.553380848Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:02.491560216Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:03.59221839Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:04.524290146Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:05.548676717Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:06.581687072Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:07.582518704Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:08.589692258Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:09.690856536Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:10.543528219Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:11.614474007Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:12.604847281Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:13.590240091Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:14.632429475Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:15.643810854Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:16.697924618Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:17.668787808Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:18.658725522Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:19.721183174Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:20.770481932Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:21.698856029Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:22.763597553Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:23.764582136Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:24.735556317Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:25.916534396Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:26.811852022Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:27.731090731Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:28.720882728Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:29.772608901Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:30.742664921Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:31.791004233Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:32.785781782Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:33.779613718Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:34.838899804Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:35.84834359Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:19:36.816799464Z,{"lat":-37.88294478892229,"lon":145.21191468522787}
2024-09-02T15:19:37.810893747Z,{"lat":-37.88294478892229,"lon":145.21191468522787}
2024-09-02T15:19:38.814991011Z,{"lat":-37.88294478892229,"lon":145.21191468522787}
2024-09-02T15:19:39.963257097Z,{"lat":-37.88294478892229,"lon":145.21191468522787}
2024-09-02T15:19:40.84754285Z,{"lat":-37.88294478892229,"lon":145.21191468522787}
2024-09-02T15:19:41.858600075Z,{"lat":-37.88294478892229,"lon":145.21191468522787}
2024-09-02T15:19:42.846734194Z,{"lat":-37.88294478892229,"lon":145.21191468522787}
2024-09-02T15:19:43.898881813Z,{"lat":-37.88294478892229,"lon":145.21191468522787}
2024-09-02T15:19:44.850527454Z,{"lat":-37.88294478892229,"lon":145.21191468522787}
2024-09-02T15:19:45.881481472Z,{"lat":-37.88294478892229,"lon":145.21191468522787}
2024-09-02T15:19:47.010233622Z,{"lat":-37.88294478892229,"lon":145.21191468522787}
2024-09-02T15:19:47.82383037Z,{"lat":-37.88294478892229,"lon":145.21191468522787}
2024-09-02T15:19:48.849541965Z,{"lat":-37.88294478892229,"lon":145.21191468522787}
2024-09-02T15:19:49.976693208Z,{"lat":-37.88294478892229,"lon":145.21191468522787}
2024-09-02T15:19:50.904608487Z,{"lat":-37.88294478892229,"lon":145.21191468522787}
2024-09-02T15:19:51.93639706Z,{"lat":-37.88294478892229,"lon":145.21191468522787}
2024-09-02T15:19:52.87045818Z,{"lat":-37.88294478892229,"lon":145.21191468522787}
2024-09-02T15:19:54.191760295Z,{"lat":-37.88294478892229,"lon":145.21191468522787}
2024-09-02T15:19:54.917860769Z,{"lat":-37.88294478892229,"lon":145.21191468522787}
2024-09-02T15:19:55.994557619Z,{"lat":-37.88294478892229,"lon":145.21191468522787}
2024-09-02T15:19:57.00560414Z,{"lat":-37.88294478892229,"lon":145.21191468522787}
2024-09-02T15:19:57.971639939Z,{"lat":-37.88294478892229,"lon":145.21191468522787}
2024-09-02T15:19:58.986708774Z,{"lat":-37.88294478892229,"lon":145.21191468522787}
2024-09-02T15:20:00.055445985Z,{"lat":-37.88294478892229,"lon":145.21191468522787}
2024-09-02T15:20:01.083376585Z,{"lat":-37.88294478892229,"lon":145.21191468522787}
2024-09-02T15:20:02.014527319Z,{"lat":-37.88294478892229,"lon":145.21191468522787}
2024-09-02T15:20:03.134333583Z,{"lat":-37.88294478892229,"lon":145.21191468522787}
2024-09-02T15:20:04.04834157Z,{"lat":-37.88294478892229,"lon":145.21191468522787}
2024-09-02T15:20:04.980561128Z,{"lat":-37.88294478892229,"lon":145.21191468522787}
2024-09-02T15:20:06.045696897Z,{"lat":-37.88294478892229,"lon":145.21191468522787}
2024-09-02T15:20:07.065444811Z,{"lat":-37.88294478892229,"lon":145.21191468522787}
2024-09-02T15:20:08.093355358Z,{"lat":-37.88294478892229,"lon":145.21191468522787}
2024-09-02T15:20:09.074512157Z,{"lat":-37.88294478892229,"lon":145.21191468522787}
2024-09-02T15:20:10.70981469Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:11.988617917Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:12.654523068Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:13.719945424Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:14.417517859Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:15.135716345Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:16.251468023Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:17.215471405Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:18.221187026Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:19.17156679Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:20.184350667Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:21.173582294Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:22.181667077Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:23.194526363Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:24.198809759Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:25.222523263Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:26.207540296Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:27.254787326Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:28.267549676Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:29.253478693Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:30.243705635Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:31.282516721Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:32.281717431Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:33.326723314Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:34.3032632Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:35.405177359Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:36.374393201Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:37.347620993Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:38.361410152Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:39.328602669Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:40.357459005Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:41.357355985Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:42.391337749Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:43.517410694Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:44.948508766Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:45.45858602Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:46.511606451Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:47.524918952Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:48.476615601Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:49.482636661Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:50.478089607Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:51.477079386Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:52.492777319Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:54.094182763Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:54.49828341Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:55.489247261Z,{"lat":-37.88261607355195,"lon":145.2118085927496}
2024-09-02T15:20:56.512271394Z,{"lat":-37.88288757653401,"lon":145.21154151930614}
2024-09-02T15:20:57.503238994Z,{"lat":-37.88288754955495,"lon":145.2115414789544}
2024-09-02T15:20:58.505150737Z,{"lat":-37.88288754955495,"lon":145.2115414789544}
2024-09-02T15:20:59.496957618Z,{"lat":-37.88288754955495,"lon":145.2115414789544}
2024-09-02T15:21:00.540632474Z,{"lat":-37.86796846896225,"lon":145.21485792486482}
2024-09-02T15:21:01.529169383Z,{"lat":-37.867698990775295,"lon":145.21492296843343}
2024-09-02T15:21:02.548930624Z,{"lat":-37.867698990775295,"lon":145.21492296843343}
2024-09-02T15:21:03.549071809Z,{"lat":-37.867698990775295,"lon":145.21492296843343}
2024-09-02T15:21:04.549028214Z,{"lat":-37.867698990775295,"lon":145.21492296843343}
2024-09-02T15:21:05.575019172Z,{"lat":-37.867698990775295,"lon":145.21492296843343}
2024-09-02T15:21:06.56503854Z,{"lat":-37.867698990775295,"lon":145.21492296843343}
2024-09-02T15:21:07.58987408Z,{"lat":-37.867698990775295,"lon":145.21492296843343}
2024-09-02T15:21:08.579991616Z,{"lat":-37.867698990775295,"lon":145.21492296843343}
2024-09-02T15:21:09.580540339Z,{"lat":-37.867698990775295,"lon":145.21492296843343}
2024-09-02T15:21:10.640197886Z,{"lat":-37.867698990775295,"lon":145.21492296843343}
2024-09-02T15:21:11.652124409Z,{"lat":-37.867698990775295,"lon":145.21492296843343}
2024-09-02T15:21:12.617788819Z,{"lat":-37.867698990775295,"lon":145.21492296843343}
2024-09-02T15:21:13.629872728Z,{"lat":-37.867698990775295,"lon":145.21492296843343}
2024-09-02T15:21:14.651327781Z,{"lat":-37.867698990775295,"lon":145.21492296843343}
2024-09-02T15:21:15.632810358Z,{"lat":-37.867698990775295,"lon":145.21492296843343}
2024-09-02T15:21:16.617289336Z,{"lat":-37.867698990775295,"lon":145.21492296843343}
2024-09-02T15:21:17.623901301Z,{"lat":-37.867698990775295,"lon":145.21492296843343}
2024-09-02T15:21:18.635935066Z,{"lat":-37.867698990775295,"lon":145.21492296843343}
2024-09-02T15:21:19.632159226Z,{"lat":-37.867698990775295,"lon":145.21492296843343}
2024-09-02T15:21:20.665391088Z,{"lat":-37.867698990775295,"lon":145.21492296843343}
2024-09-02T15:21:21.66478101Z,{"lat":-37.867698990775295,"lon":145.21492296843343}
2024-09-02T15:21:22.662568303Z,{"lat":-37.867698990775295,"lon":145.21492296843343}
2024-09-02T15:21:23.655139095Z,{"lat":-37.867698990775295,"lon":145.21492296843343}
2024-09-02T15:21:24.684735363Z,{"lat":-37.867698990775295,"lon":145.21492296843343}
2024-09-02T15:21:25.666874073Z,{"lat":-37.867698990775295,"lon":145.21492296843343}
2024-09-02T15:21:26.696807952Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:21:27.722283492Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:21:28.732074057Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:21:29.717179393Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:21:30.708118937Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:21:31.720344061Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:21:32.760263149Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:21:33.768201855Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:21:34.757070425Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:21:35.784188394Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:21:36.777646945Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:21:37.757201819Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:21:38.777461987Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:21:39.748382552Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:21:40.788119514Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:21:41.817401422Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:21:42.787102474Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:21:43.827216593Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:21:44.849583217Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:21:45.851087017Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:21:46.847462693Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:21:47.873956996Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:21:48.880118596Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:21:49.874114423Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:21:50.816764682Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:21:51.877756573Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:21:52.892558565Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:21:53.881285263Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:21:54.891595956Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:21:55.929903195Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:21:56.93029449Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:21:57.928322775Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:21:58.928342814Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:21:59.908382475Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:00.914223651Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:01.912115737Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:02.915923256Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:03.956951913Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:04.936251785Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:05.935558928Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:06.972098316Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:07.984253245Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:08.971722704Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:09.959400703Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:10.97206572Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:11.9771407Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:12.982871933Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:13.984009585Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:15.007814633Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:16.092648926Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:17.011489559Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:18.020618844Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:19.050005882Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:20.0432757Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:21.064098206Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:22.063850382Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:23.06317118Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:24.063025036Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:25.083048629Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:26.091061122Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:27.109050773Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:28.09300401Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:29.133301932Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:30.113155459Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:31.13947238Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:32.144100107Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:33.123592408Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:34.15286146Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:35.172012629Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:36.192990924Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:37.180114391Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:38.213001242Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:39.208595667Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:40.191977311Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:41.230022587Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:42.231260085Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:43.220121643Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:44.230035774Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:45.230005615Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:46.251114553Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:47.280178513Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:48.309443863Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:49.281759433Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:50.295091932Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:51.299100369Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:52.30002967Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:53.343216683Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:54.313132939Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
2024-09-02T15:22:55.312114928Z,{"lat":-37.86756486364749,"lon":145.21480519517252}
